ID,countryCode,year,sex,agefrom,ageto,percentage_no_schooling,percentage_primary_schooling,percentage_primary_schooling_completed,percentage_secondary_schooling,percentage_secondary_schooling_completed,percentage_tertiary_schooling,percentage_tertiary_schooling_completed,yr_sch,region_code,literate_pop,target
ID_81FDO7P,140,1975,F,15,999,83.02,13.9,3.45,2.99,1.0,0.1,0.05,0.83,Middle East and North Africa,101.0,16.889632107023413
ID_81FGO7G,102,2005,MF,15,999,10.506666666666668,54.57666666666666,37.35666666666667,31.46333333333333,7.763333333333333,3.453333333333333,1.5933333333333335,6.323333333333333,Middle East and North Africa,14669.0,89.48877501220107
ID_81FUW1C,60,1970,F,15,999,38.74,48.27,15.4,11.5,4.49,1.49,0.87,3.16,Latin America and the Caribbean,8407.0,61.25318761384335
ID_81GAF2Z,94,2005,M,25,999,7.71,25.53,16.75,53.7,32.43,13.06,5.22,9.46,East Asia and the Pacific,5805.0,92.2893481717011
ID_81GUY7G,40,1985,MF,25,999,42.32,34.72,10.58,19.69,6.36,3.27,2.72,4.19,Sub-Saharan Africa,133.0,57.57575757575758
ID_81GWP8G,17,1970,MF,15,999,47.02,9.563333333333334,4.613333333333333,43.21,7.346666666666667,0.24,0.11,4.8966666666666665,Sub-Saharan Africa,3559.0,53.008638665475125
ID_81HAF8B,17,2000,F,25,999,49.92,13.24,6.95,34.08,11.19,2.76,1.83,4.82,Sub-Saharan Africa,1901.0,50.0658414537793
ID_81HHH1B,95,1990,F,15,999,82.03,6.14,2.74,10.55,3.67,1.28,0.8,1.28,South Asia,1007.0,17.956490727532096
ID_81HII2Y,102,1975,MF,15,999,49.95,35.48,7.94,12.74,3.6,1.83,0.91,2.7,Middle East and North Africa,1941.0,50.03866976024749
ID_81HMM6N,142,1950,M,25,999,52.34,34.88,9.05,5.1,2.06,7.68,5.61,2.81,Sub-Saharan Africa,24.0,46.15384615384615
ID_81HSY2M,318,1955,MF,15,999,61.863333333333344,10.946666666666667,2.523333333333333,21.606666666666666,7.8066666666666675,5.579999999999999,2.4933333333333327,3.4133333333333336,Middle East and North Africa,9.0,34.61538461538461
ID_81HYV8G,100,1965,MF,15,999,43.04,27.93,10.96,27.04,8.94,1.99,1.51,4.36,East Asia and the Pacific,603.0,56.94050991501416
ID_81IAZ2G,123,1970,MF,15,999,3.91,65.51,46.44,25.63,20.96,4.98,2.74,7.35,Europe and Central Asia,22929.0,96.11821421085726
ID_81IZA7G,325,1965,M,25,999,22.9,42.95,40.75,27.94,14.94,6.22,4.3,5.15,Europe and Central Asia,576.0,77.10843373493977
ID_81IZE4Z,143,1990,MF,25,999,17.1775,65.67666666666666,64.79083333333334,11.595,3.010833333333333,5.552499999999999,3.740833333333332,7.633333333333334,Latin America and the Caribbean,107.0,82.3076923076923
ID_81IZE6O,3,2000,F,15,999,74.7,14.2,8.51,10.3,5.4,0.8,0.43,2.0,Sub-Saharan Africa,500.0,25.252525252525253
ID_81JHV1A,59,1970,MF,25,999,5.899999999999999,86.86666666666666,30.59583333333333,6.291666666666667,2.561666666666666,0.95,0.6166666666666667,4.3133333333333335,Latin America and the Caribbean,1317.0,94.07142857142856
ID_81JIY6F,43,2000,M,15,999,20.68,35.66,21.33,35.26,13.54,8.4,4.8,6.78,Middle East and North Africa,2650.0,79.29383602633153
ID_81JSW7C,127,1995,M,15,999,14.46,17.61,14.02,44.85,35.97,23.08,15.24,10.51,Advanced Economies,2390.0,85.5098389982111
ID_81JVC1W,324,1955,M,25,999,6.6,67.66,18.47,19.26,7.96,6.46,4.9,4.37,Europe and Central Asia,440.0,93.22033898305084
ID_81KBL5Q,88,1975,F,25,999,94.23,2.47,0.94,2.28,0.93,1.02,0.61,0.47,Middle East and North Africa,117.0,5.743740795287187
ID_81KFG6Q,66,1970,M,15,999,1.49,16.36,8.84,58.86,39.52,23.29,13.9,10.78,Advanced Economies,71622.0,98.5090639011911
ID_81KLT9O,124,2005,F,25,999,19.32,46.29,38.36,22.03,10.98,12.36,4.51,6.39,Advanced Economies,3209.0,80.66867772750126
ID_81KMF0N,99,1970,M,25,999,37.12,35.12,20.08,18.16,10.49,9.61,6.54,5.08,Middle East and North Africa,688.0,62.8310502283105
ID_81KST4I,316,1980,F,25,999,17.81,41.08,17.11,33.49,18.1,7.62,7.15,5.11,East Asia and the Pacific,260.0,82.01892744479495
ID_81KVU4Z,108,1970,MF,25,999,0.73,65.37,52.49,28.7,8.8,5.2,3.88,7.19,Advanced Economies,5891.0,99.2586352148273
ID_81KXZ3T,323,1965,F,15,999,8.09,63.06,61.87,22.99,10.3,5.83,3.19,7.01,Europe and Central Asia,526.0,91.7975567190227
ID_81LRV6Y,86,1950,M,15,999,66.61,30.16,11.26,3.13,0.45,0.1,0.04,1.55,East Asia and the Pacific,8106.0,33.3868775484987
ID_81LSO6M,127,1990,MF,25,999,11.08,25.45,18.58,48.37,35.8,15.11,9.83,10.19,Advanced Economies,4200.0,88.9265297480415
ID_81LWC6H,98,1965,MF,25,999,31.221666666666664,51.37833333333332,13.145833333333334,10.8525,6.551666666666666,6.544166666666668,4.750000000000001,3.126666666666667,East Asia and the Pacific,15239.0,68.77425760447694
ID_81MBB8Z,66,1995,MF,25,999,0.62,3.5,2.26,49.35,35.61,46.54,24.71,12.69,Advanced Economies,172228.0,99.3894486571333
ID_81MIL9Y,319,1990,F,25,999,13.48,15.32,11.4,63.13,42.14,8.08,5.24,8.72,Europe and Central Asia,890.0,86.49173955296405
ID_81MMJ4V,80,1995,MF,15,999,28.06,12.8,5.8,47.14,29.63,11.99,9.17,7.1,Middle East and North Africa,292.0,71.92118226600985
ID_81MNY9J,23,1955,F,15,999,95.75,2.95,1.82,0.87,0.32,0.43,0.24,0.3,Sub-Saharan Africa,11.0,4.059040590405904
ID_81MPX7L,88,1995,MF,15,999,20.086666666666662,43.57,28.53666666666666,28.64333333333333,12.916666666666666,7.696666666666666,3.1966666666666668,6.253333333333333,Middle East and North Africa,13317.0,79.90519620784832
ID_81MQZ2J,318,1975,M,15,999,56.06,11.27,5.26,21.38,10.39,11.29,6.61,4.44,Middle East and North Africa,37.0,43.02325581395349
ID_81MTA6A,93,2005,MF,25,999,19.471666666666664,40.555,8.39,31.04583333333333,15.105000000000002,8.926666666666668,6.125,5.440833333333334,Middle East and North Africa,2607.0,80.51266213712168
ID_81MUX0E,58,1955,F,15,999,64.0,32.16,7.22,3.7,2.46,0.14,0.07,1.58,Latin America and the Caribbean,157.0,35.92677345537757
ID_81MVT6L,120,1960,F,15,999,32.12,52.35,9.47,14.0,6.62,1.54,0.61,3.77,Middle East and North Africa,71.0,67.61904761904762
ID_81NBI6G,45,1975,M,25,999,57.09,37.84,10.72,4.77,2.2,0.29,0.18,1.97,Sub-Saharan Africa,1709.0,42.89658634538153
ID_81NDU5D,42,1990,F,25,999,78.88,11.65,5.49,8.82,2.5,0.66,0.43,1.58,Sub-Saharan Africa,148.0,20.99290780141844
ID_81NLL5A,40,1960,M,25,999,73.57,19.64,5.53,6.12,2.61,0.67,0.52,1.65,Sub-Saharan Africa,15.0,25.42372881355932
ID_81NWV7U,315,1955,F,15,999,58.16,21.63,5.07,20.1,16.74,0.1,0.03,2.79,South Asia,10.0,38.46153846153846
ID_81OEJ5B,101,1955,F,25,999,55.36,33.2,4.53,11.22,4.58,0.22,0.08,2.26,South Asia,728.0,44.5805266380894
ID_81OLE8M,312,1960,F,15,999,35.01,47.19,16.25,14.21,5.18,3.58,1.86,3.15,Europe and Central Asia,2221.0,64.979520187244
ID_81OMX4U,108,1990,MF,25,999,5.18,30.56,22.1,46.72,20.12,17.55,12.57,9.1,Advanced Economies,6418.0,94.82860520094565
ID_81OVT2A,326,1985,MF,15,999,13.74,16.16,7.86,60.42,31.41,9.68,5.67,7.92,Europe and Central Asia,2647.0,86.2495927012056
ID_81OYZ1B,57,1960,M,15,999,81.56,13.24,1.96,4.84,2.82,0.36,0.27,1.06,Latin America and the Caribbean,203.0,18.3710407239819
ID_81PGM4X,77,1955,MF,15,999,15.13,68.96,24.8,11.88,5.02,3.95,0.93,4.6,Latin America and the Caribbean,1456.0,84.74970896391153
ID_81PWB0Q,358,1950,MF,25,999,23.21,63.04749999999999,45.845000000000006,11.306666666666668,6.052499999999998,2.433333333333333,1.6216666666666664,3.5691666666666664,Europe and Central Asia,30949.0,76.7850940306654
ID_81PXQ9W,170,1965,M,15,999,0.63,54.98,37.1,39.65,20.88,4.74,2.98,9.69,Europe and Central Asia,1412.0,99.36664320900776
ID_81PYL7Q,106,1970,M,25,999,99.87,0.04,0.02,0.04,0.02,0.04,0.03,0.01,Middle East and North Africa,1.0,0.1040582726326743
ID_81PZN3P,329,1975,MF,15,999,9.04,60.46666666666666,48.60666666666668,25.43,11.92,5.0633333333333335,2.223333333333333,7.896666666666666,Europe and Central Asia,7652.0,90.95447521692618
ID_81QCQ4O,57,1995,F,15,999,52.21,29.69,3.93,17.38,3.07,0.73,0.46,2.81,Latin America and the Caribbean,1047.0,47.76459854014598
ID_81QEL1K,324,1990,F,15,999,0.8,40.08,26.71,47.6,22.59,11.49,6.85,7.82,Europe and Central Asia,1153.0,99.14015477214102
ID_81QLJ7M,43,1970,F,15,999,84.44,10.37,4.16,4.77,1.89,0.42,0.21,1.01,Middle East and North Africa,221.0,15.497896213183733
ID_81QYO3Z,54,1950,MF,25,999,66.8,29.9,5.8,2.8,1.21,0.4,0.27,1.4,Latin America and the Caribbean,241.0,32.968536251709985
ID_81RAF1T,94,1975,MF,15,999,21.383333333333336,40.49333333333333,24.96,35.64333333333334,14.593333333333334,2.4766666666666666,0.5033333333333334,6.136666666666667,East Asia and the Pacific,7540.0,78.60717264386989
ID_81RCV0F,318,1950,MF,15,999,82.64,4.77,0.81,9.5,4.5,3.09,1.76,1.63,Middle East and North Africa,2.0,14.285714285714286
ID_81RDY2E,79,1960,MF,15,999,93.07,5.59,0.93,0.41,0.17,0.91,0.41,0.37,South Asia,395.0,6.893542757417103
ID_81REX3M,68,1955,F,25,999,78.91,11.57,3.85,8.38,3.06,1.15,0.67,1.48,Latin America and the Caribbean,127.0,21.026490066225165
ID_81RGC7A,124,1995,M,25,999,9.45,60.4,51.96,21.3,13.61,8.85,3.87,6.42,Advanced Economies,2817.0,90.549662487946
ID_81RNN1X,144,1960,MF,25,999,69.62500000000001,21.058333333333334,7.766666666666668,8.566666666666665,3.383333333333334,0.8083333333333332,0.5341666666666666,1.903333333333333,East Asia and the Pacific,20.0,29.41176470588235
ID_81RXR9G,134,1965,MF,25,999,91.505,7.461666666666669,0.2883333333333334,0.9666666666666665,0.4000000000000001,0.0666666666666666,0.0366666666666666,0.3483333333333334,East Asia and the Pacific,137.0,8.48822800495663
ID_81SEO2O,151,1960,M,15,999,0.45,71.26,44.53,25.08,15.18,3.19,2.21,8.8,Europe and Central Asia,3369.0,99.52732644017723
ID_81SFI8E,56,1975,MF,15,999,50.626666666666665,38.82666666666666,10.11,9.513333333333334,4.18,1.0333333333333334,0.49,2.5866666666666664,Latin America and the Caribbean,2285.0,49.36271332901275
ID_81SJZ0F,57,2000,MF,15,999,36.04,38.69,4.57,24.49,17.4,0.78,0.55,4.33,Latin America and the Caribbean,3020.0,63.942409485496505
ID_81SVC0F,82,1955,F,25,999,81.0,14.1,4.28,4.8,1.21,0.1,0.06,0.79,East Asia and the Pacific,818.0,18.99233805433016
ID_81SYB2V,73,1960,F,15,999,17.49,73.12,42.9,9.11,3.31,0.29,0.14,4.59,Latin America and the Caribbean,122.0,81.87919463087249
ID_81TAT6B,42,2000,MF,15,999,43.78,28.58,23.14,25.66,10.55,1.97,1.05,4.75,Sub-Saharan Africa,1672.0,56.20168067226891
ID_81TEB8O,86,1985,F,15,999,48.09,37.64,16.07,13.35,5.56,0.93,0.49,3.12,East Asia and the Pacific,26746.0,51.918858584878194
ID_81THS3L,103,1975,F,15,999,28.5,40.6,29.28,26.8,15.6,4.0,1.29,4.73,East Asia and the Pacific,3507.0,71.38204762874008
ID_81TKH4O,109,1975,M,25,999,5.72,60.24,36.8,28.0,20.34,6.04,5.18,6.99,Middle East and North Africa,147.0,94.23076923076924
ID_81TKW9Q,322,1965,M,25,999,16.68,53.6,44.65,24.42,14.61,5.33,3.77,7.48,Europe and Central Asia,922.0,83.28816621499548
ID_81TOU7K,69,2005,MF,25,999,15.66,41.79,26.51,34.21,21.25,8.09,5.77,6.75,Latin America and the Caribbean,83365.0,84.08900634462724
ID_81TQG4C,29,2000,M,15,999,43.33,27.49,22.61,19.24,9.09,9.94,5.53,4.76,Middle East and North Africa,5430.0,56.66875391358798
ID_81TRU0W,36,1960,M,15,999,91.79,5.21,3.36,2.58,0.99,0.42,0.26,0.7,Sub-Saharan Africa,54.0,8.108108108108109
ID_81TRZ1T,53,1985,MF,25,999,27.33,47.86,8.94,19.84,5.21,4.97,1.32,4.51,Latin America and the Caribbean,1839.0,72.6590280521533
ID_81TWD1H,91,1995,M,25,999,24.96,18.28,11.89,41.35,26.23,15.41,9.31,7.76,Middle East and North Africa,622.0,75.0301568154403
ID_81TYB4E,342,1970,MF,15,999,20.64,59.45,37.96,18.48,4.97,1.43,0.71,4.06,East Asia and the Pacific,124.0,78.98089171974522
ID_81UHV7S,69,1950,M,25,999,60.89,33.22,13.84,4.19,2.85,1.69,1.44,2.21,Latin America and the Caribbean,4013.0,39.09400876765709
ID_81UQO8W,90,1960,M,25,999,1.29,57.55,34.65,30.53,29.67,10.59,8.69,7.64,Advanced Economies,22527.0,98.66847707064956
ID_81URM6R,140,1955,F,15,999,98.77,1.12,0.12,0.06,0.02,0.04,0.02,0.05,Middle East and North Africa,3.0,0.9554140127388536
ID_81UTE7E,78,1995,M,25,999,16.71,54.05,28.78,16.66,8.34,12.58,3.39,5.57,Latin America and the Caribbean,4092.0,83.27228327228327
ID_81UUW6C,31,2005,M,15,999,68.12,23.95,15.57,6.64,3.29,1.29,0.73,2.16,Sub-Saharan Africa,1155.0,31.87086092715232
ID_81VKH4N,106,1965,MF,15,999,98.96,0.95,0.38,0.04,0.02,0.04,0.02,0.05,Middle East and North Africa,31.0,1.0147299509001635
ID_81VMY9D,156,1990,F,15,999,12.29,19.12,13.91,64.66,22.71,3.93,2.17,8.12,Europe and Central Asia,950.0,87.63837638376384
ID_81VUF1Y,315,1985,MF,25,999,41.899166666666666,25.72833333333334,9.14,31.867500000000003,30.3275,0.5066666666666667,0.1716666666666667,4.401666666666666,South Asia,77.0,57.46268656716418
ID_81VVS9O,41,1970,F,15,999,75.3,24.02,5.68,0.57,0.18,0.11,0.05,1.28,Sub-Saharan Africa,933.0,24.682539682539684
ID_81VYL3P,342,1950,F,15,999,39.64,51.33,30.62,8.45,2.37,0.59,0.3,2.79,East Asia and the Pacific,38.0,60.31746031746032
ID_81WFT1O,136,1985,MF,25,999,9.74,35.19,24.13,52.17,7.19,2.89,1.93,7.58,East Asia and the Pacific,30.0,88.23529411764706
ID_81WJK9M,61,1975,M,25,999,37.9,40.3,8.09,11.92,5.94,9.88,9.8,4.09,Latin America and the Caribbean,250.0,61.881188118811885
ID_81WQX1B,27,1980,F,25,999,70.3,29.1,12.07,0.48,0.21,0.12,0.08,1.31,Sub-Saharan Africa,91.0,29.545454545454547
ID_81WRD9P,325,1980,M,15,999,9.7,23.18,21.67,57.2,36.22,9.93,5.88,7.88,Europe and Central Asia,1081.0,90.2337228714524
ID_81WTJ0E,127,1990,F,25,999,10.19,32.46,23.19,48.63,32.91,8.73,5.22,9.49,Advanced Economies,2188.0,89.81937602627258
ID_81WVK9T,91,1995,MF,25,999,34.03,15.68,10.28,38.2,22.75,12.09,5.88,6.71,Middle East and North Africa,1027.0,65.91784338896021
ID_81WVS1T,140,1990,MF,25,999,47.87,29.31,11.55,20.0,11.72,2.82,1.88,3.81,Middle East and North Africa,820.0,52.096569250317664
ID_81XLD8P,13,2005,F,25,999,55.74,9.08,4.95,30.49,16.72,4.68,3.11,4.38,Middle East and North Africa,7571.0,44.24639121033253
ID_81XMI1J,36,1995,MF,15,999,70.74,17.66,9.64,10.85,3.44,0.75,0.45,2.46,Sub-Saharan Africa,700.0,29.251984956122023
ID_81XQP8Y,123,2005,MF,25,999,1.2,20.9,20.12,62.62,61.27,15.28,10.06,10.9,Europe and Central Asia,25657.0,98.79856752281566
ID_81XQX5O,107,1985,MF,25,999,0.0999999999999999,45.649166666666666,31.762500000000003,50.20833333333334,31.30333333333333,4.120833333333335,2.6725,8.408333333333333,Advanced Economies,9799.0,99.96939400122425
ID_81XZV2T,129,1985,MF,25,999,3.0508333333333333,50.32333333333335,35.004999999999995,35.60833333333333,6.164999999999999,11.016666666666667,7.153333333333335,8.235000000000001,Advanced Economies,69886.0,96.9480897816497
ID_81YDY8Q,27,1990,MF,25,999,60.8,34.1,16.68,3.8,1.91,1.3,0.87,2.23,Sub-Saharan Africa,291.0,39.11290322580645
ID_81YHC5V,21,1960,M,25,999,67.83,28.96,13.63,2.86,0.26,0.47,0.33,1.89,Sub-Saharan Africa,498.0,32.23300970873787
ID_81YIJ2U,45,1990,M,15,999,34.24,34.37,9.82,29.67,13.22,1.71,0.82,4.48,Sub-Saharan Africa,6385.0,65.74341021416804
ID_81YMT4L,108,1950,MF,15,999,3.85,51.906666666666666,42.46333333333333,40.20666666666666,9.193333333333332,4.03,3.3200000000000003,7.356666666666666,Advanced Economies,7799.0,96.14151873767258
ID_81YQM4H,44,1955,M,15,999,66.95,27.16,8.57,5.87,1.36,0.02,0.01,1.6,Sub-Saharan Africa,511.0,32.98902517753389
ID_81YRT8J,33,1975,MF,15,999,70.81,26.24,5.15,2.7,1.07,0.25,0.1,1.44,Sub-Saharan Africa,662.0,29.150154117129016
ID_81YTD9N,82,1970,MF,15,999,71.19,17.33,5.34,11.14,3.27,0.34,0.18,1.45,East Asia and the Pacific,4573.0,28.80992880992881
ID_81YYD5J,323,1985,M,15,999,1.61,44.85,43.07,41.35,25.8,12.2,7.95,9.0,Europe and Central Asia,530.0,98.33024118738405
ID_81ZFQ9T,150,1955,MF,25,999,17.6,71.5,21.6,7.7,1.85,3.2,2.41,3.42,Europe and Central Asia,3515.0,82.39568682606657
ID_81ZKR4V,123,1995,M,15,999,1.55,30.85,28.23,58.02,53.46,9.58,6.12,10.12,Europe and Central Asia,14060.0,98.44559585492227
ID_81ZLE7H,112,1980,MF,25,999,1.2141666666666666,70.84416666666667,29.38833333333333,20.183333333333337,7.666666666666667,7.733333333333335,4.203333333333332,5.718333333333334,Advanced Economies,65871.0,98.76008276110228
ID_81ZQO3T,117,1980,MF,15,999,1.4,23.35333333333333,17.98,63.68333333333333,24.67,11.556666666666668,8.22,10.813333333333333,Advanced Economies,2908.0,98.57627118644068
ID_81ZVW2X,156,1955,F,15,999,42.69,49.86,25.58,7.06,1.92,0.4,0.2,2.26,Europe and Central Asia,239.0,57.17703349282296
ID_81ZWJ5Z,120,1965,F,15,999,24.13,57.22,11.11,16.96,9.19,1.72,0.62,4.37,Middle East and North Africa,85.0,75.89285714285714
ID_82AIN8Y,154,2005,M,15,999,0.53,5.77,3.33,43.56,29.81,50.14,25.78,11.32,Europe and Central Asia,54949.0,99.46960645885378
ID_82AJB2I,103,1955,MF,15,999,40.51,37.91,30.81,18.42,8.56,3.17,1.43,3.33,East Asia and the Pacific,3056.0,59.48997469340082
ID_82APO0H,318,1965,M,25,999,72.77,5.68,1.17,11.26,6.7,10.28,6.67,2.99,Middle East and North Africa,5.0,23.80952380952381
ID_82AZQ8P,316,1985,MF,15,999,3.98,21.486666666666668,12.433333333333332,67.22333333333334,34.21666666666667,7.303333333333335,6.776666666666666,7.486666666666667,East Asia and the Pacific,1421.0,95.94868332207967
ID_82BEB6Z,121,1975,F,25,999,2.43,44.03,39.93,47.67,16.79,5.88,3.2,8.2,Advanced Economies,3945.0,97.57605738313134
ID_82BLO7E,60,1950,F,25,999,51.32,44.0,10.11,4.09,1.37,0.58,0.37,1.9,Latin America and the Caribbean,2772.0,48.66573033707865
ID_82BMW5S,319,1980,F,15,999,16.34,18.7,13.03,59.1,36.93,5.86,3.24,7.95,Europe and Central Asia,967.0,83.65051903114187
ID_82BNP3N,121,2005,MF,15,999,3.57,10.8,9.34,62.76,37.33,22.57,13.63,10.8,Advanced Economies,12816.0,96.12961296129612
ID_82BPC1I,58,1980,F,15,999,34.35,50.99,15.71,13.19,7.69,1.47,0.71,3.58,Latin America and the Caribbean,618.0,65.60509554140127
ID_82CGE0U,155,1990,M,15,999,7.67,24.16,13.9,61.53,27.24,6.64,4.76,8.89,Latin America and the Caribbean,3747.0,92.31337767923134
ID_82CGN9W,88,1990,MF,25,999,63.65,14.5,7.15,15.51,7.83,6.35,4.21,3.19,Middle East and North Africa,2336.0,36.35231870525988
ID_82CMJ7W,26,1950,M,25,999,96.38,3.32,0.56,0.24,0.1,0.06,0.04,0.15,Sub-Saharan Africa,21.0,3.4768211920529803
ID_82COF7S,127,2005,F,25,999,9.7,23.25,17.62,51.77,38.21,15.28,9.46,10.27,Advanced Economies,2464.0,90.2894833272261
ID_82CQR6R,66,2000,F,15,999,0.43,2.66,1.76,48.46,30.98,48.46,21.93,12.65,Advanced Economies,114144.0,99.57950203269765
ID_82CRT2W,34,1955,MF,15,999,63.13,35.08,19.7,1.63,0.3,0.17,0.09,1.84,Sub-Saharan Africa,657.0,36.86868686868687
ID_82CUG6X,34,1995,M,25,999,52.94,35.41,11.27,9.35,6.39,2.31,1.52,2.9,Sub-Saharan Africa,689.0,47.06284153005465
ID_82CZZ6O,97,1955,MF,15,999,82.19333333333333,7.716666666666666,1.81,9.543333333333337,3.2266666666666666,0.5566666666666666,0.36,1.2166666666666668,South Asia,5792.0,17.81496062992126
ID_82DPW6G,310,2000,F,15,999,43.81,49.3,14.06,6.71,1.36,0.17,0.09,2.64,East Asia and the Pacific,2274.0,56.16201531242282
ID_82DQP1N,123,1980,F,25,999,3.7,62.3,47.5,29.6,15.35,4.4,2.4,7.43,Europe and Central Asia,10638.0,96.29763736761112
ID_82DSU9O,140,1990,F,25,999,66.9,16.11,5.24,11.64,7.36,5.35,3.49,2.73,Middle East and North Africa,235.0,33.00561797752809
ID_82ESD6H,83,1980,MF,25,999,33.07,44.23,18.73,21.7,5.6,1.0,0.63,4.16,East Asia and the Pacific,300646.0,66.92980347109057
ID_82ESX6T,106,1995,F,25,999,97.3,1.78,0.9,0.45,0.23,0.46,0.31,0.2,Middle East and North Africa,65.0,2.6683087027914616
ID_82ETP2C,27,1955,M,15,999,65.71,33.25,12.12,0.81,0.29,0.2,0.1,1.48,Sub-Saharan Africa,90.0,33.9622641509434
ID_82FLD5U,69,2000,M,25,999,22.28,45.57,27.66,25.28,13.24,6.87,4.66,5.55,Latin America and the Caribbean,32848.0,77.71915296344493
ID_82FVR4B,16,2000,MF,15,999,73.25,4.94,3.63,19.97,3.49,1.84,1.02,2.64,Sub-Saharan Africa,206.0,26.6839378238342
ID_82FWD3S,325,1985,MF,15,999,10.12,20.62,15.69,58.03,37.81,11.22,6.67,8.18,Europe and Central Asia,2450.0,89.84231756508984
ID_82FXA6T,15,2005,F,15,999,15.42,30.93,19.35,38.19,20.0,15.47,8.38,8.41,Sub-Saharan Africa,355.0,84.52380952380952
ID_82FYG0U,120,2000,M,25,999,10.38,23.2,20.7,56.18,30.47,10.24,9.19,9.83,Middle East and North Africa,111.0,89.51612903225806
ID_82FYQ6Z,134,1985,M,25,999,66.7,19.78,10.19,12.61,6.38,0.92,0.43,2.42,East Asia and the Pacific,228.0,33.28467153284672
ID_82FZH1X,85,1995,F,25,999,72.7,12.28,6.4,12.2,3.19,2.82,1.86,1.94,South Asia,56469.0,27.29962436366625
ID_82GFZ5R,116,1995,F,25,999,0.87,46.95,35.0,38.46,23.47,13.72,8.34,9.08,Advanced Economies,79.0,98.75
ID_82GGF9J,325,1950,MF,15,999,26.73,28.026666666666667,24.22666666666667,41.87,13.946666666666667,3.37,1.5233333333333334,5.196666666666666,Europe and Central Asia,1717.0,73.25085324232082
ID_82GKI2F,156,1980,MF,25,999,42.695,29.116666666666664,19.39166666666667,24.857499999999987,9.51,3.333333333333333,2.0825,3.872500000000001,Europe and Central Asia,1308.0,57.26795096322242
ID_82GLQ9K,117,2005,MF,15,999,0.5066666666666667,11.310000000000002,9.68,65.29666666666667,36.443333333333335,22.89,16.29,10.88,Advanced Economies,3909.0,99.49096462204125
ID_82GLW4A,66,1970,MF,25,999,1.6,17.89,9.72,59.21,40.69,21.3,12.39,10.61,Advanced Economies,112199.0,98.39945976285696
ID_82GLX4J,112,1995,M,15,999,4.78,28.03,19.42,52.11,31.51,15.07,7.99,9.09,Advanced Economies,21467.0,95.20578321802375
ID_82GWF7F,324,1950,F,15,999,9.12,72.71,18.47,14.81,5.35,3.36,1.82,3.6,Europe and Central Asia,783.0,90.83526682134573
ID_82GWG4U,324,1950,F,25,999,10.94,71.63,13.16,14.42,5.31,3.01,1.83,3.39,Europe and Central Asia,609.0,89.03508771929825
ID_82GWN5K,115,2000,MF,15,999,0.68,10.49,9.78,77.84,44.03,10.98,9.36,11.2,Europe and Central Asia,8435.0,99.30539204144102
ID_82HAG0I,3,1985,MF,15,999,68.45666666666666,16.88,10.003333333333332,13.803333333333333,5.903333333333333,0.8633333333333333,0.37,2.5033333333333334,Sub-Saharan Africa,997.0,31.54065169250237
ID_82HFF3E,329,2005,MF,15,999,3.5,22.8,18.56,59.86,38.29,13.84,8.47,10.06,Europe and Central Asia,8280.0,96.49225032047546
ID_82HMJ9F,47,1975,F,25,999,44.75,48.8,11.62,4.63,2.57,1.82,1.08,2.24,Sub-Saharan Africa,558.0,55.19287833827893
ID_82HNH9Z,82,1955,MF,25,999,76.4,13.7,4.18,9.5,2.76,0.4,0.27,1.23,East Asia and the Pacific,2007.0,23.5978835978836
ID_82HOH6E,116,1990,MF,25,999,1.0333333333333334,61.0275,43.14166666666666,27.77416666666667,17.291666666666668,10.165833333333332,6.599166666666666,7.974166666666666,Advanced Economies,296.0,98.66666666666669
ID_82HPT6L,110,1965,F,15,999,2.9,64.96,43.47,26.99,8.35,5.15,1.08,5.27,Advanced Economies,1792.0,97.0747562296858
ID_82HTK7R,100,1950,MF,15,999,50.70333333333334,26.24,10.266666666666666,22.03333333333333,6.63,1.03,0.8300000000000001,3.5933333333333337,East Asia and the Pacific,390.0,49.24242424242424
ID_82HZS5P,65,1995,MF,25,999,5.575,59.73333333333334,50.005,30.77916666666667,11.309166666666664,3.915833333333333,3.1016666666666666,7.905833333333334,Latin America and the Caribbean,1210.0,94.38377535101404
ID_82IAR1J,110,1965,MF,25,999,1.91,73.46,47.34,18.24,7.34,6.39,4.17,5.01,Advanced Economies,2780.0,98.0599647266314
ID_82IEJ8P,30,1960,MF,25,999,83.55,15.9,5.35,0.49,0.19,0.06,0.04,0.58,Sub-Saharan Africa,489.0,16.44803229061554
ID_82IEL5R,112,1980,MF,25,999,1.1,68.1,28.79,22.3,8.3,8.5,4.57,5.96,Advanced Economies,32982.0,98.89951722690336
ID_82IQK9M,47,1995,MF,25,999,22.280833333333334,49.835,20.68416666666667,25.1975,11.686666666666666,2.686666666666667,1.82,4.649166666666667,Sub-Saharan Africa,6299.0,77.70787071305206
ID_82IYY0I,94,1960,M,15,999,29.9,52.71,21.16,14.95,4.99,2.38,0.75,4.13,East Asia and the Pacific,1600.0,70.02188183807439
ID_82JGM9K,120,1970,MF,25,999,23.55,54.61,26.26,18.5,12.61,3.34,2.4,5.26,Middle East and North Africa,121.0,76.1006289308176
ID_82JGZ1U,95,1990,M,25,999,57.75,14.72,5.71,20.61,3.4,6.93,4.63,3.25,South Asia,1529.0,42.23756906077348
ID_82JPQ3P,66,1960,MF,25,999,2.3,37.4,17.5,43.8,27.03,16.5,9.42,8.9,Advanced Economies,101081.0,97.69961628053083
